unit_id	org_document_id	org_sentence_id	token_order	token	label_id	label	code	b_pos	i_pos	count	pos
590720	105	6	5	Laurensius	1	Subjek	A0	0	5	5	I
590721	105	6	6	Purba	1	Subjek	A0	0	5	5	I
590722	105	6	7	mengatakan	5	Predikat	T	4	0	4	B
590723	105	6	8	membongkar	2	Objek	A1	4	0	4	B
590724	105	6	9	paksa	2	Objek	A1	0	3	3	I
590725	105	6	10	poliklinik	2	Objek	A1	1	3	4	I
590726	105	6	11	ini	6	Lainnya	OTHER	3	1	4	B
590727	105	6	12	karena	6	Lainnya	OTHER	1	4	5	I
590728	105	6	13	kunci	6	Lainnya	OTHER	0	5	5	I
590729	105	6	14	ruanganya	6	Lainnya	OTHER	0	5	5	I
590730	105	6	15	dipegang	6	Lainnya	OTHER	0	5	5	I
590731	105	6	16	oleh	6	Lainnya	OTHER	0	5	5	I
590732	105	6	17	dokter	6	Lainnya	OTHER	0	5	5	I
590733	105	6	18	yang	6	Lainnya	OTHER	0	5	5	I
590734	105	6	19	mogok	6	Lainnya	OTHER	0	5	5	I
590735	105	6	20	.	6	Lainnya	OTHER	0	5	5	I
590736	106	4	1	Pasien	1	Subjek	A0	5	0	5	B
590737	106	4	2	sudah	6	Lainnya	OTHER	4	0	4	B
590738	106	4	3	mendapat	5	Predikat	T	4	1	5	B
590739	106	4	4	pelayan	2	Objek	A1	5	0	5	B
590740	106	4	5	di	6	Lainnya	OTHER	2	0	2	B
590740	106	4	5	di	3	Lokasi	AM-LOC	2	0	2	B
590741	106	4	6	beberapa	3	Lokasi	AM-LOC	2	2	4	I
590742	106	4	7	poliklinik	3	Lokasi	AM-LOC	0	4	4	I
590743	106	4	8	yang	3	Lokasi	AM-LOC	0	3	3	I
590744	106	4	9	sempat	3	Lokasi	AM-LOC	0	3	3	I
590745	106	4	10	tutup	3	Lokasi	AM-LOC	0	3	3	I
590746	106	4	11	akibat	6	Lainnya	OTHER	2	2	4	I
590747	106	4	12	dokter	6	Lainnya	OTHER	0	4	4	I
590748	106	4	13	mogok	6	Lainnya	OTHER	0	4	4	I
590749	106	4	14	di	3	Lokasi	AM-LOC	2	1	3	B
590750	106	4	15	RSUD	3	Lokasi	AM-LOC	1	3	4	I
590751	106	4	16	Djasamen	3	Lokasi	AM-LOC	0	4	4	I
590752	106	4	17	Saragih	3	Lokasi	AM-LOC	0	4	4	I
590753	106	4	18	Pematangsiantar	3	Lokasi	AM-LOC	1	4	5	I
590754	106	4	19	.	6	Lainnya	OTHER	5	0	5	B
590755	106	7	1	com	6	Lainnya	OTHER	5	0	5	B
590756	106	7	2	,	6	Lainnya	OTHER	0	5	5	I
590757	106	7	3	SIANTAR	6	Lainnya	OTHER	0	5	5	I
590758	106	7	4	-	6	Lainnya	OTHER	0	5	5	I
590759	106	7	5	Sejumlah	1	Subjek	A0	4	0	4	B
590760	106	7	6	dokter	1	Subjek	A0	1	4	5	I
590761	106	7	7	RSUD	1	Subjek	A0	0	5	5	I
590762	106	7	8	Djasamen	1	Subjek	A0	0	5	5	I
590763	106	7	9	Saragih	1	Subjek	A0	0	5	5	I
590764	106	7	10	yang	1	Subjek	A0	0	3	3	I
590765	106	7	11	mogok	1	Subjek	A0	0	3	3	I
590766	106	7	12	memberikan	5	Predikat	T	4	0	4	B
590767	106	7	13	pelayaan	2	Objek	A1	2	0	2	B
590768	106	7	14	di	3	Lokasi	AM-LOC	2	0	2	B
590768	106	7	14	di	6	Lainnya	OTHER	1	1	2	I
590769	106	7	15	beberapa	3	Lokasi	AM-LOC	0	2	2	I
590769	106	7	15	beberapa	6	Lainnya	OTHER	0	2	2	I
590770	106	7	16	poliklinik	3	Lokasi	AM-LOC	1	2	3	I
590771	106	7	17	tampak	6	Lainnya	OTHER	1	1	2	I
590771	106	7	17	tampak	5	Predikat	T	2	0	2	B
590772	106	7	18	kerja	6	Lainnya	OTHER	0	2	2	I
590773	106	7	19	dan	6	Lainnya	OTHER	2	2	4	I
590774	106	7	20	melayani	6	Lainnya	OTHER	0	3	3	I
590775	106	7	21	pasien	2	Objek	A1	1	1	2	I
590775	106	7	21	pasien	6	Lainnya	OTHER	0	2	2	I
590776	106	7	22	seperti	6	Lainnya	OTHER	3	2	5	B
590777	106	7	23	yang	6	Lainnya	OTHER	0	4	4	I
590778	106	7	24	terlihat	6	Lainnya	OTHER	0	4	4	I
590779	106	7	25	ketika	6	Lainnya	OTHER	0	4	4	I
590780	106	7	26	dikunjungi	6	Lainnya	OTHER	0	4	4	I
590781	106	7	27	oleh	6	Lainnya	OTHER	0	4	4	I
590782	106	7	28	Tribun	6	Lainnya	OTHER	0	4	4	I
590783	106	7	29	ke	6	Lainnya	OTHER	0	4	4	I
590784	106	7	30	RSUD	6	Lainnya	OTHER	0	3	3	I
590785	106	7	31	Djasamen	6	Lainnya	OTHER	0	3	3	I
590786	106	7	32	Saragih	6	Lainnya	OTHER	0	3	3	I
590787	106	7	33	Jalan	6	Lainnya	OTHER	0	3	3	I
590788	106	7	34	Sutomo	6	Lainnya	OTHER	0	3	3	I
590789	106	7	35	Pematangsiantar	3	Lokasi	AM-LOC	1	2	3	I
590790	106	7	36	,	6	Lainnya	OTHER	3	2	5	B
590791	106	7	37	Rabu	4	Waktu	AM-TMP	4	0	4	B
590792	106	7	38	(	6	Lainnya	OTHER	5	0	5	B
590793	106	7	39	6/5/2015	4	Waktu	AM-TMP	4	0	4	B
590794	106	7	40	)	6	Lainnya	OTHER	5	0	5	B
590795	106	7	41	.	6	Lainnya	OTHER	0	5	5	I
590796	106	13	1	Baik	24	Unkown	UNKOWN	3	0	3	B
590796	106	13	1	Baik	6	Lainnya	OTHER	3	0	3	B
590797	106	13	2	itu	24	Unkown	UNKOWN	0	3	3	I
590797	106	13	2	itu	6	Lainnya	OTHER	0	3	3	I
590798	106	13	3	pendaftaran	24	Unkown	UNKOWN	0	3	3	I
590799	106	13	4	,	6	Lainnya	OTHER	2	2	4	I
590800	106	13	5	rawat	24	Unkown	UNKOWN	0	3	3	I
590801	106	13	6	inap	24	Unkown	UNKOWN	0	3	3	I
590802	106	13	7	,	6	Lainnya	OTHER	2	2	4	I
590803	106	13	8	poliklinik	24	Unkown	UNKOWN	0	3	3	I
590804	106	13	9	dan	24	Unkown	UNKOWN	0	3	3	I
590805	106	13	10	pelayanannya	24	Unkown	UNKOWN	0	3	3	I
590806	106	13	11	harus	6	Lainnya	OTHER	1	2	3	I
590806	106	13	11	harus	24	Unkown	UNKOWN	0	3	3	I
590807	106	13	12	maksismal	6	Lainnya	OTHER	0	3	3	I
590807	106	13	12	maksismal	24	Unkown	UNKOWN	0	3	3	I
590808	106	13	13	,	6	Lainnya	OTHER	1	3	4	I
590809	106	13	14	tidak	24	Unkown	UNKOWN	0	3	3	I
590809	106	13	14	tidak	6	Lainnya	OTHER	0	3	3	I
590810	106	13	15	boleh	24	Unkown	UNKOWN	0	3	3	I
590810	106	13	15	boleh	6	Lainnya	OTHER	0	3	3	I
590811	106	13	16	setengah	24	Unkown	UNKOWN	0	3	3	I
590811	106	13	16	setengah	6	Lainnya	OTHER	0	3	3	I
590812	106	13	17	-	24	Unkown	UNKOWN	0	3	3	I
590812	106	13	17	-	6	Lainnya	OTHER	0	3	3	I
590813	106	13	18	setangah	24	Unkown	UNKOWN	0	3	3	I
590813	106	13	18	setangah	6	Lainnya	OTHER	0	3	3	I
590814	106	13	19	dan	6	Lainnya	OTHER	1	3	4	I
590815	106	13	20	ini	6	Lainnya	OTHER	0	4	4	I
590816	106	13	21	akan	6	Lainnya	OTHER	0	4	4	I
590817	106	13	22	kita	24	Unkown	UNKOWN	0	3	3	I
590818	106	13	23	pantau	24	Unkown	UNKOWN	0	3	3	I
590819	106	13	24	terus	6	Lainnya	OTHER	2	2	4	I
590820	106	13	25	,	6	Lainnya	OTHER	0	4	4	I
590821	106	13	26	''	6	Lainnya	OTHER	0	4	4	I
590822	106	13	27	ujarnya	24	Unkown	UNKOWN	0	3	3	I
590822	106	13	27	ujarnya	6	Lainnya	OTHER	0	3	3	I
590823	106	13	28	.	6	Lainnya	OTHER	1	3	4	I
590824	106	14	1	Leonardo	1	Subjek	A0	6	0	6	B
590825	106	14	2	menuturkan	5	Predikat	T	6	0	6	B
590826	106	14	3	sebagian	2	Objek	A1	5	0	5	B
590827	106	14	4	tuntutan	2	Objek	A1	0	5	5	I
590828	106	14	5	para	2	Objek	A1	0	5	5	I
590829	106	14	6	medis	2	Objek	A1	0	5	5	I
590830	106	14	7	akan	2	Objek	A1	0	3	3	I
590831	106	14	8	segera	2	Objek	A1	0	3	3	I
590832	106	14	9	dicairkan	2	Objek	A1	0	3	3	I
590833	106	14	10	.	6	Lainnya	OTHER	4	2	6	B
590834	106	19	1	Hal	6	Lainnya	OTHER	3	0	3	B
590835	106	19	2	senada	6	Lainnya	OTHER	0	3	3	I
590836	106	19	3	juga	6	Lainnya	OTHER	2	3	5	I
590837	106	19	4	disampaikan	6	Lainnya	OTHER	0	4	4	I
590838	106	19	5	oleh	6	Lainnya	OTHER	1	4	5	I
590839	106	19	6	Direktur	1	Subjek	A0	3	0	3	B
590840	106	19	7	RSUD	1	Subjek	A0	1	3	4	I
590841	106	19	8	Ria	1	Subjek	A0	0	4	4	I
590842	106	19	9	Telaumbanua	1	Subjek	A0	0	4	4	I
590843	106	19	10	,	6	Lainnya	OTHER	4	1	5	B
590844	106	19	11	ia	6	Lainnya	OTHER	0	3	3	I
590845	106	19	12	mengatakan	5	Predikat	T	3	0	3	B
590846	106	19	13	senang	6	Lainnya	OTHER	1	2	3	I
590847	106	19	14	dengan	6	Lainnya	OTHER	0	3	3	I
590848	106	19	15	bekerjanya	6	Lainnya	OTHER	0	3	3	I
590849	106	19	16	para	6	Lainnya	OTHER	1	2	3	I
590850	106	19	17	dokter	6	Lainnya	OTHER	0	3	3	I
590851	106	19	18	yang	6	Lainnya	OTHER	1	3	4	I
590852	106	19	19	mogok	6	Lainnya	OTHER	0	4	4	I
590853	106	19	20	.	6	Lainnya	OTHER	1	4	5	I
590854	109	0	1	Gerimis	6	Lainnya	OTHER	5	0	5	B
590855	109	0	2	,	6	Lainnya	OTHER	0	5	5	I
590856	109	0	3	Buruh	1	Subjek	A0	5	0	5	B
590857	109	0	4	Pilih	6	Lainnya	OTHER	4	0	4	B
590858	109	0	5	Pulang	5	Predikat	T	4	0	4	B
590859	109	0	6	daripada	6	Lainnya	OTHER	4	0	4	B
590860	109	0	7	Nonton	6	Lainnya	OTHER	0	3	3	I
590861	109	0	8	Aksi	6	Lainnya	OTHER	0	3	3	I
590862	109	0	9	Ahmad	6	Lainnya	OTHER	0	3	3	I
590863	109	0	10	Dhani	6	Lainnya	OTHER	0	3	3	I
590864	109	0	11	.	6	Lainnya	OTHER	2	3	5	I
590865	109	4	1	Kompas.com	6	Lainnya	OTHER	6	0	6	B
590866	109	4	2	/	6	Lainnya	OTHER	0	6	6	I
590867	109	4	3	Tangguh	1	Subjek	A0	4	0	4	B
590868	109	4	4	Sipria	1	Subjek	A0	0	4	4	I
590869	109	4	5	Riang	1	Subjek	A0	0	4	4	I
590870	109	4	6	Buruh	1	Subjek	A0	2	2	4	I
590871	109	4	7	yang	6	Lainnya	OTHER	2	2	4	I
590872	109	4	8	berada	6	Lainnya	OTHER	0	3	3	I
590873	109	4	9	di	6	Lainnya	OTHER	0	3	3	I
590874	109	4	10	Stadion	3	Lokasi	AM-LOC	3	2	5	B
590875	109	4	11	Utama	3	Lokasi	AM-LOC	0	5	5	I
590876	109	4	12	Bung	3	Lokasi	AM-LOC	0	5	5	I
590877	109	4	13	Karno	3	Lokasi	AM-LOC	0	5	5	I
590878	109	4	14	,	6	Lainnya	OTHER	6	0	6	B
590879	109	4	15	Senayan	3	Lokasi	AM-LOC	5	0	5	B
590880	109	4	16	,	6	Lainnya	OTHER	6	0	6	B
590881	109	4	17	Jakarta	3	Lokasi	AM-LOC	5	0	5	B
590882	109	4	18	,	6	Lainnya	OTHER	6	0	6	B
590883	109	4	19	mulai	6	Lainnya	OTHER	0	5	5	I
590884	109	4	20	membubarkan	5	Predikat	T	4	1	5	B
590885	109	4	21	diri	6	Lainnya	OTHER	1	1	2	I
590885	109	4	21	diri	5	Predikat	T	0	2	2	I
590885	109	4	21	diri	2	Objek	A1	2	0	2	B
590886	109	4	22	meski	6	Lainnya	OTHER	4	2	6	B
590887	109	4	23	hiburan	6	Lainnya	OTHER	0	3	3	I
590888	109	4	24	musik	6	Lainnya	OTHER	0	3	3	I
590889	109	4	25	dari	6	Lainnya	OTHER	0	3	3	I
590890	109	4	26	Ahmad	6	Lainnya	OTHER	0	3	3	I
590891	109	4	27	Dhani	6	Lainnya	OTHER	0	3	3	I
590892	109	4	28	baru	6	Lainnya	OTHER	1	3	4	I
590893	109	4	29	dimulai	6	Lainnya	OTHER	0	3	3	I
590894	109	4	30	,	6	Lainnya	OTHER	3	3	6	I
590895	109	4	31	Jumat	4	Waktu	AM-TMP	5	0	5	B
590896	109	4	32	(	6	Lainnya	OTHER	5	1	6	B
590897	109	4	33	1/5/2015	4	Waktu	AM-TMP	5	0	5	B
590898	109	4	34	)	6	Lainnya	OTHER	5	1	6	B
590899	109	4	35	.	6	Lainnya	OTHER	0	6	6	I
590900	109	6	1	Wapres	1	Subjek	A0	5	0	5	B
590901	109	6	2	Nyatakan	5	Predikat	T	3	0	3	B
590901	109	6	2	Nyatakan	6	Lainnya	OTHER	2	1	3	B
590902	109	6	3	Perayaan	2	Objek	A1	4	0	4	B
590903	109	6	4	Hari	2	Objek	A1	0	4	4	I
590904	109	6	5	Buruh	2	Objek	A1	0	4	4	I
590905	109	6	6	Berlangsung	5	Predikat	T	3	0	3	B
590906	109	6	7	Aman	2	Objek	A1	2	1	3	B
590907	109	6	8	.	6	Lainnya	OTHER	3	2	5	B
590908	109	7	1	JAKARTA	6	Lainnya	OTHER	4	0	4	B
590909	109	7	2	,	6	Lainnya	OTHER	1	4	5	I
590910	109	7	3	KOMPAS.com	6	Lainnya	OTHER	0	5	5	I
590911	109	7	4	-	6	Lainnya	OTHER	0	5	5	I
590912	109	7	5	Rintik	1	Subjek	A0	5	0	5	B
590913	109	7	6	hujan	1	Subjek	A0	0	5	5	I
590914	109	7	7	gerimis	1	Subjek	A0	0	5	5	I
590915	109	7	8	membuat	5	Predikat	T	5	0	5	B
590916	109	7	9	sejumlah	2	Objek	A1	4	0	4	B
590917	109	7	10	buruh	2	Objek	A1	1	4	5	I
590918	109	7	11	pulang	2	Objek	A1	0	5	5	I
590919	109	7	12	lebih	2	Objek	A1	0	4	4	I
590920	109	7	13	awal	2	Objek	A1	0	4	4	I
590921	109	7	14	dari	6	Lainnya	OTHER	2	1	3	B
590922	109	7	15	Stadion	3	Lokasi	AM-LOC	3	2	5	B
590923	109	7	16	Utama	3	Lokasi	AM-LOC	0	5	5	I
590924	109	7	17	Gelora	3	Lokasi	AM-LOC	0	5	5	I
590925	109	7	18	Bung	3	Lokasi	AM-LOC	0	5	5	I
590926	109	7	19	Karno	3	Lokasi	AM-LOC	0	4	4	I
590927	109	7	20	(	6	Lainnya	OTHER	4	1	5	B
590928	109	7	21	SUGBK	3	Lokasi	AM-LOC	5	0	5	B
590929	109	7	22	)	6	Lainnya	OTHER	5	0	5	B
590930	109	7	23	,	6	Lainnya	OTHER	0	5	5	I
590931	109	7	24	Senayan	3	Lokasi	AM-LOC	5	0	5	B
590932	109	7	25	,	6	Lainnya	OTHER	5	0	5	B
590933	109	7	26	Jakarta	3	Lokasi	AM-LOC	5	0	5	B
590934	109	7	27	Selatan	3	Lokasi	AM-LOC	0	5	5	I
590935	109	7	28	,	6	Lainnya	OTHER	5	0	5	B
590936	109	7	29	Jumat	4	Waktu	AM-TMP	5	0	5	B
590937	109	7	30	(	6	Lainnya	OTHER	5	0	5	B
590938	109	7	31	1/5/2015	4	Waktu	AM-TMP	5	0	5	B
590939	109	7	32	)	6	Lainnya	OTHER	5	0	5	B
590940	109	7	33	.	6	Lainnya	OTHER	0	5	5	I
590941	109	9	1	Alhasil	6	Lainnya	OTHER	5	0	5	B
590942	109	9	2	,	6	Lainnya	OTHER	0	5	5	I
590943	109	9	3	belum	6	Lainnya	OTHER	0	4	4	I
590944	109	9	4	selesai	6	Lainnya	OTHER	0	4	4	I
590945	109	9	5	satu	6	Lainnya	OTHER	0	4	4	I
590946	109	9	6	tembang	6	Lainnya	OTHER	0	4	4	I
590947	109	9	7	dibawakan	6	Lainnya	OTHER	0	4	4	I
590948	109	9	8	Dhani	6	Lainnya	OTHER	0	4	4	I
590949	109	9	9	,	6	Lainnya	OTHER	1	4	5	I
590950	109	9	10	sejumlah	1	Subjek	A0	4	0	4	B
590951	109	9	11	buruh	1	Subjek	A0	0	4	4	I
590952	109	9	12	sudah	6	Lainnya	OTHER	3	1	4	B
590953	109	9	13	mulai	5	Predikat	T	2	1	3	B
590954	109	9	14	membubarkan	5	Predikat	T	1	2	3	I
590955	109	9	15	diri	2	Objek	A1	2	1	3	B
590956	109	9	16	.	6	Lainnya	OTHER	4	1	5	B
590957	109	12	1	Nanti	6	Lainnya	OTHER	3	0	3	B
590957	109	12	1	Nanti	2	Objek	A1	3	0	3	B
590958	109	12	2	nonton	2	Objek	A1	0	3	3	I
590959	109	12	3	di	2	Objek	A1	0	3	3	I
590960	109	12	4	rumah	2	Objek	A1	0	3	3	I
590961	109	12	5	saja	6	Lainnya	OTHER	1	2	3	I
590961	109	12	5	saja	2	Objek	A1	0	3	3	I
590962	109	12	6	,	6	Lainnya	OTHER	3	3	6	I
590963	109	12	7	''	6	Lainnya	OTHER	0	6	6	I
590964	109	12	8	tutur	5	Predikat	T	3	0	3	B
590964	109	12	8	tutur	6	Lainnya	OTHER	0	3	3	I
590965	109	12	9	seorang	1	Subjek	A0	4	0	4	B
590966	109	12	10	buruh	1	Subjek	A0	0	4	4	I
590967	109	12	11	asal	1	Subjek	A0	0	3	3	I
590967	109	12	11	asal	6	Lainnya	OTHER	1	2	3	I
590968	109	12	12	Bekasi	1	Subjek	A0	0	3	3	I
590969	109	12	13	,	6	Lainnya	OTHER	4	2	6	B
590970	109	12	14	Didin	1	Subjek	A0	3	0	3	B
590971	109	12	15	seraya	6	Lainnya	OTHER	2	2	4	I
590972	109	12	16	berjalan	6	Lainnya	OTHER	1	3	4	I
590973	109	12	17	keluar	6	Lainnya	OTHER	1	4	5	I
590974	109	12	18	stadion	6	Lainnya	OTHER	0	4	4	I
590975	109	12	19	.	6	Lainnya	OTHER	2	4	6	I
590976	109	13	1	Buruh	6	Lainnya	OTHER	3	0	3	B
590977	109	13	2	lainnya	6	Lainnya	OTHER	0	3	3	I
590978	109	13	3	,	6	Lainnya	OTHER	1	3	4	I
590979	109	13	4	Agus	1	Subjek	A0	3	1	4	B
590980	109	13	5	(	6	Lainnya	OTHER	5	0	5	B
590981	109	13	6	35	6	Lainnya	OTHER	0	4	4	I
590982	109	13	7	)	6	Lainnya	OTHER	1	4	5	I
590983	109	13	8	,	6	Lainnya	OTHER	0	4	4	I
590984	109	13	9	mengaku	5	Predikat	T	4	0	4	B
590985	109	13	10	sudah	2	Objek	A1	3	0	3	B
590986	109	13	11	diminta	2	Objek	A1	1	3	4	I
590987	109	13	12	kumpul	2	Objek	A1	0	3	3	I
590988	109	13	13	ke	2	Objek	A1	0	3	3	I
590989	109	13	14	bus	2	Objek	A1	0	3	3	I
590990	109	13	15	oleh	6	Lainnya	OTHER	1	2	3	I
590991	109	13	16	koordinatornya	6	Lainnya	OTHER	0	2	2	I
590991	109	13	16	koordinatornya	2	Objek	A1	0	2	2	I
590992	109	13	17	.	6	Lainnya	OTHER	3	2	5	B
590993	109	14	1	Sehingga	6	Lainnya	OTHER	5	0	5	B
590994	109	14	2	,	6	Lainnya	OTHER	0	5	5	I
590995	109	14	3	ia	1	Subjek	A0	4	0	4	B
590996	109	14	4	pun	6	Lainnya	OTHER	4	0	4	B
590997	109	14	5	tidak	6	Lainnya	OTHER	1	4	5	I
590998	109	14	6	sempat	6	Lainnya	OTHER	0	5	5	I
590999	109	14	7	menyaksikan	5	Predikat	T	5	0	5	B
591000	109	14	8	pementasan	2	Objek	A1	3	0	3	B
591001	109	14	9	Dhani	2	Objek	A1	1	3	4	I
591002	109	14	10	yang	6	Lainnya	OTHER	4	1	5	B
591003	109	14	11	baru	6	Lainnya	OTHER	0	4	4	I
591004	109	14	12	dimulai	6	Lainnya	OTHER	0	3	3	I
591005	109	14	13	pukul	6	Lainnya	OTHER	0	3	3	I
591006	109	14	14	16.30	4	Waktu	AM-TMP	2	2	4	I
591007	109	14	15	WIB	4	Waktu	AM-TMP	0	4	4	I
591008	109	14	16	tersebut	6	Lainnya	OTHER	3	1	4	B
591009	109	14	17	.	6	Lainnya	OTHER	1	4	5	I
591010	109	18	1	Nina	1	Subjek	A0	4	0	4	B
591011	109	18	2	(	6	Lainnya	OTHER	4	1	5	B
591012	109	18	3	22	6	Lainnya	OTHER	0	3	3	I
591013	109	18	4	)	6	Lainnya	OTHER	2	3	5	I
591014	109	18	5	,	6	Lainnya	OTHER	0	5	5	I
591015	109	18	6	buruh	1	Subjek	A0	3	0	3	B
591016	109	18	7	asal	6	Lainnya	OTHER	1	2	3	I
591017	109	18	8	Karawang	6	Lainnya	OTHER	0	2	2	I
591017	109	18	8	Karawang	1	Subjek	A0	0	2	2	I
591018	109	18	9	,	6	Lainnya	OTHER	3	2	5	B
591019	109	18	10	mengaku	5	Predikat	T	3	0	3	B
591020	109	18	11	tidak	2	Objek	A1	3	0	3	B
591021	109	18	12	tertarik	2	Objek	A1	0	3	3	I
591022	109	18	13	untuk	2	Objek	A1	0	3	3	I
591023	109	18	14	menyaksikan	2	Objek	A1	0	3	3	I
591024	109	18	15	performa	2	Objek	A1	1	3	4	I
591025	109	18	16	Dhani	2	Objek	A1	1	4	5	I
591026	109	18	17	.	6	Lainnya	OTHER	5	0	5	B
591027	109	22	1	Sementara	6	Lainnya	OTHER	5	0	5	B
591028	109	22	2	itu	6	Lainnya	OTHER	0	5	5	I
591029	109	22	3	,	6	Lainnya	OTHER	0	5	5	I
591030	109	22	4	buruh	1	Subjek	A0	3	0	3	B
591031	109	22	5	asal	1	Subjek	A0	0	3	3	I
591032	109	22	6	Bogor	1	Subjek	A0	0	3	3	I
591033	109	22	7	,	6	Lainnya	OTHER	4	1	5	B
591034	109	22	8	Ana	1	Subjek	A0	5	0	5	B
591035	109	22	9	(	6	Lainnya	OTHER	5	0	5	B
591036	109	22	10	21	6	Lainnya	OTHER	0	3	3	I
591037	109	22	11	)	6	Lainnya	OTHER	2	3	5	I
591038	109	22	12	,	6	Lainnya	OTHER	0	5	5	I
591039	109	22	13	mengaku	5	Predikat	T	4	0	4	B
591040	109	22	14	masih	2	Objek	A1	2	0	2	B
591041	109	22	15	betah	2	Objek	A1	0	2	2	I
591042	109	22	16	untuk	6	Lainnya	OTHER	4	1	5	B
591043	109	22	17	menyaksikan	6	Lainnya	OTHER	0	3	3	I
591044	109	22	18	konser	6	Lainnya	OTHER	0	3	3	I
591045	109	22	19	gratis	6	Lainnya	OTHER	0	3	3	I
591046	109	22	20	Dhani	6	Lainnya	OTHER	0	3	3	I
591047	109	22	21	.	6	Lainnya	OTHER	2	3	5	I
591048	109	26	1	Pantauan	6	Lainnya	OTHER	6	0	6	B
591049	109	26	2	Kompas.com	6	Lainnya	OTHER	0	6	6	I
591050	109	26	3	,	6	Lainnya	OTHER	0	6	6	I
591051	109	26	4	sebagian	1	Subjek	A0	4	0	4	B
591052	109	26	5	penonton	1	Subjek	A0	1	4	5	I
591053	109	26	6	masih	6	Lainnya	OTHER	5	1	6	B
591054	109	26	7	bersedia	6	Lainnya	OTHER	0	3	3	I
591054	109	26	7	bersedia	5	Predikat	T	3	0	3	B
591055	109	26	8	meluangkan	2	Objek	A1	3	0	3	B
591055	109	26	8	meluangkan	5	Predikat	T	3	0	3	B
591056	109	26	9	waktu	6	Lainnya	OTHER	3	0	3	B
591056	109	26	9	waktu	2	Objek	A1	0	3	3	I
591057	109	26	10	duduk	6	Lainnya	OTHER	1	2	3	I
591057	109	26	10	duduk	2	Objek	A1	1	2	3	I
591058	109	26	11	di	3	Lokasi	AM-LOC	4	0	4	B
591059	109	26	12	tribun	3	Lokasi	AM-LOC	0	4	4	I
591060	109	26	13	penonton	3	Lokasi	AM-LOC	0	4	4	I
591061	109	26	14	untuk	6	Lainnya	OTHER	4	2	6	B
591062	109	26	15	menyaksikan	6	Lainnya	OTHER	0	5	5	I
591063	109	26	16	aksi	6	Lainnya	OTHER	0	5	5	I
591064	109	26	17	Dhani	6	Lainnya	OTHER	0	5	5	I
591065	109	26	18	.	6	Lainnya	OTHER	1	5	6	I
591066	109	27	1	Sedangkan	6	Lainnya	OTHER	5	0	5	B
591067	109	27	2	di	3	Lokasi	AM-LOC	4	0	4	B
591068	109	27	3	luar	3	Lokasi	AM-LOC	0	4	4	I
591069	109	27	4	stadion	3	Lokasi	AM-LOC	0	4	4	I
591070	109	27	5	,	6	Lainnya	OTHER	4	1	5	B
591071	109	27	6	ratusan	1	Subjek	A0	5	0	5	B
591072	109	27	7	buruh	1	Subjek	A0	0	5	5	I
591073	109	27	8	terpantau	6	Lainnya	OTHER	4	0	4	B
591074	109	27	9	membubarkan	5	Predikat	T	4	0	4	B
591075	109	27	10	diri	6	Lainnya	OTHER	2	1	3	B
591076	109	27	11	secara	6	Lainnya	OTHER	2	3	5	I
591077	109	27	12	tertib	6	Lainnya	OTHER	0	4	4	I
591078	109	27	13	.	6	Lainnya	OTHER	1	4	5	I
591079	109	28	1	Sebelumnya	6	Lainnya	OTHER	5	0	5	B
591080	109	28	2	,	6	Lainnya	OTHER	0	5	5	I
591081	109	28	3	ratusan	1	Subjek	A0	5	0	5	B
591082	109	28	4	ribu	1	Subjek	A0	0	5	5	I
591083	109	28	5	buruh	1	Subjek	A0	0	5	5	I
591084	109	28	6	tumpah	6	Lainnya	OTHER	4	0	4	B
591085	109	28	7	ruah	6	Lainnya	OTHER	0	4	4	I
591086	109	28	8	di	6	Lainnya	OTHER	0	3	3	I
591087	109	28	9	kawasan	3	Lokasi	AM-LOC	1	2	3	I
591088	109	28	10	Bundaran	3	Lokasi	AM-LOC	1	3	4	I
591089	109	28	11	HI	3	Lokasi	AM-LOC	0	4	4	I
591090	109	28	12	hingg	3	Lokasi	AM-LOC	0	3	3	I
591091	109	28	13	Monas	3	Lokasi	AM-LOC	1	3	4	I
591092	109	28	14	dalam	6	Lainnya	OTHER	4	1	5	B
591093	109	28	15	memperingati	5	Predikat	T	4	0	4	B
591094	109	28	16	Hari	2	Objek	A1	4	0	4	B
591095	109	28	17	Buruh	2	Objek	A1	0	4	4	I
591096	109	28	18	Internasional	2	Objek	A1	0	4	4	I
591097	109	28	19	yang	6	Lainnya	OTHER	4	1	5	B
591098	109	28	20	jatuh	6	Lainnya	OTHER	0	5	5	I
591099	109	28	21	pada	6	Lainnya	OTHER	0	5	5	I
591100	109	28	22	hari	4	Waktu	AM-TMP	3	0	3	B
591101	109	28	23	ini	4	Waktu	AM-TMP	0	3	3	I
591102	109	28	24	.	6	Lainnya	OTHER	3	2	5	B
591103	109	29	1	Demi	6	Lainnya	OTHER	5	0	5	B
591104	109	29	2	mengamankan	6	Lainnya	OTHER	0	4	4	I
591105	109	29	3	aksi	6	Lainnya	OTHER	0	4	4	I
591106	109	29	4	buruh	6	Lainnya	OTHER	0	4	4	I
591107	109	29	5	tersebut	6	Lainnya	OTHER	1	4	5	I
591108	109	29	6	,	6	Lainnya	OTHER	0	5	5	I
591109	109	29	7	polisi	1	Subjek	A0	4	0	4	B
591110	109	29	8	menerjunkan	5	Predikat	T	3	0	3	B
